category,name,sku,price,unit,url,image
Simpson Strong Ties,Hurricane Tie H1Z,H1Z,2.67,/each,https://slacklumber.ca/p/hurricane-tie-h1z/H1Z,https://ik.imagekit.io/toolbx/1761313556624
Simpson Strong Ties,Joist Hanger 2x4 Z-Max,LUS24Z,1.49,/each,https://slacklumber.ca/p/joist-hanger-2x4-z-max/LUS24Z,https://ik.imagekit.io/toolbx/p_1691212391665_e2aa7f0d-e16c-4eec-bc90-fc7b51ba41c5_LUS24Z.jpg
Simpson Strong Ties,Joist Hanger 2x6 Z-Max,LUS26Z,1.65,/each,https://slacklumber.ca/p/joist-hanger-2x6-z-max/LUS26Z,https://ik.imagekit.io/toolbx/p_1691212400590_3705d45f-c35d-402c-bf44-4b50da151102_LUS26Z.jpg
Simpson Strong Ties,Joist Hanger 2x6 Double,LUS26-2Z,3.99,/each,https://slacklumber.ca/p/joist-hanger-2x6-double/LUS26-2Z,https://ik.imagekit.io/toolbx/p_1691212414428_b91e17ab-39bb-4127-8b60-895bb5261191_LUS26-2Z.jpg
Simpson Strong Ties,Joist Hanger 2x6 Triple,LUS26-3,2.98,/each,https://slacklumber.ca/p/joist-hanger-2x6-triple/LUS26-3,https://ik.imagekit.io/toolbx/1761315002964
Simpson Strong Ties,Concealed Joist Hanger 2x6,LUC26Z,2.64,/each,https://slacklumber.ca/p/concealed-joist-hanger-2x6/LUC26Z,https://ik.imagekit.io/toolbx/p_1691212437333_531d8a82-066b-476e-9f94-ac85b2b01669_LUC26Z.jpg
Simpson Strong Ties,Adjustable Slopable Jack Hanger Left,LSSJ26LZ,5.99,/each,https://slacklumber.ca/p/adjustable-slopable-jack-hanger-left/LSSJ26LZ,https://ik.imagekit.io/toolbx/1761317646564
Simpson Strong Ties,Adjustable Slopable Jack Hanger Right,LSSJ26RZ,5.99,/each,https://slacklumber.ca/p/adjustable-slopable-jack-hanger-right/LSSJ26RZ,https://ik.imagekit.io/toolbx/1761317677991
Simpson Strong Ties,Left Skewed Hanger SUL26Z,SUL26Z,10.99,/each,https://slacklumber.ca/p/left-skewed-hanger-sul26z/SUL26Z,https://ik.imagekit.io/toolbx/1761314786596
Simpson Strong Ties,Right Skewed Hanger SUR26Z,SUR26Z,10.99,/each,https://slacklumber.ca/p/right-skewed-hanger-sur26z/SUR26Z,https://ik.imagekit.io/toolbx/1761314826552
Simpson Strong Ties,Joist Hanger 2x8 Z-Max,LUS28Z,2.25,/each,https://slacklumber.ca/p/joist-hanger-2x8-z-max/LUS28Z,https://ik.imagekit.io/toolbx/p_1691212405260_6a084d4f-c6db-4538-a7dc-91f683fef433_LUS28Z.jpg
