category,name,sku,price,unit,url,image,scraped_time
Lumber,2x4x10' Premium SPF,S2410,$5.99,/each,https://shop.newcanadianslumber.com/p/2x4x10-premium-spf/S2410,https://ik.imagekit.io/toolbx/src-img/187837322557,2026-01-06 16:07:02.159104
Lumber,2x4x8' Premium SPF,S248,$3.99,/each,https://shop.newcanadianslumber.com/p/2x4x8-premium-spf/S248,https://ik.imagekit.io/toolbx/src-img/187837322557,03:22.6
Lumber,2x4x14' Premium SPF,S2414,8.69,/each,https://shop.newcanadianslumber.com/p/2x4x14-premium-spf/S2414,https://ik.imagekit.io/toolbx/src-img/187837322557,
Lumber,"2x4x92-5/8"" Select SPF",S249258,3.99,/each,https://shop.newcanadianslumber.com/p/2x4x92-58-select-spf/S249258,https://ik.imagekit.io/toolbx/1571159579338,
Lumber,2x4x12' Premium SPF,S2412,7.28,/each,https://shop.newcanadianslumber.com/p/2x4x12-premium-spf/S2412,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0204.png,
Lumber,"2x4x104-5/8"" Premium SPF",S2410458,4.99,/each,https://shop.newcanadianslumber.com/p/2x4x104-58-premium-spf/S2410458,https://ik.imagekit.io/toolbx/src-img/187837322557,
Lumber,"2x4x116-5/8"" Premium SPF",S2411658,7.49,/each,https://shop.newcanadianslumber.com/p/2x4x116-58-premium-spf/S2411658,https://ik.imagekit.io/toolbx/1571159592375,
Lumber,2x4x16' Premium SPF,S2416,9.99,/each,https://shop.newcanadianslumber.com/p/2x4x16-premium-spf/S2416,https://ik.imagekit.io/toolbx/src-img/187837322557,
Lumber,2x2x8' Premium SPF,S228,3.89,/each,https://shop.newcanadianslumber.com/p/2x2x8-premium-spf/S228,https://ik.imagekit.io/toolbx/p_1606681496890_f18bc6f1-a47f-4f3d-ac01-99e80af90371.jpg,
Lumber,2x6x8' Premium SPF,S268,7.09,/each,https://shop.newcanadianslumber.com/p/2x6x8-premium-spf/S268,https://ik.imagekit.io/toolbx/src-img/131382506884,
Lumber,2x6x10' Premium SPF,S2610,11.09,/each,https://shop.newcanadianslumber.com/p/2x6x10-premium-spf/S2610,https://ik.imagekit.io/toolbx/src-img/131382506884,
Lumber,5/4x6x8' Cedar Deck Boards,C168DB,23.99,/each,https://shop.newcanadianslumber.com/p/54x6x8-cedar-deck-boards/C168DB,https://ik.imagekit.io/toolbx/p_1606681338979_6262cba8-06c4-408e-8edd-bad7a4876277.jpg,
Lumber,1x5x14' Poplar Lumber,POP1514,54.95,/each,https://shop.newcanadianslumber.com/p/1x5x14-poplar-lumber/POP1514,https://ik.imagekit.io/toolbx/p_1657819548068_cb092742-b2ce-4206-9eb8-5dea65dd0812.jpg,
Lumber,"4x8x3/4"" PT Privacy Diagonal Lattice - Custom Order",PL4834PP,134,/each,https://shop.newcanadianslumber.com/p/4x8x34-pt-privacy-diagonal-lattice-custom-order/PL4834PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL4834PP.jpg,
Lumber,1x12x16' Barn-Board - One Side Rough/One Smooth,P11216BB,48.99,/each,https://shop.newcanadianslumber.com/p/1x12x16-barn-board-one-side-roughone-smooth/P11216BB,https://ik.imagekit.io/toolbx/ecommerce/NCL/P11216BB.jpeg,
Lumber,Gorman Elite Pine 1x6x8' T&G,P168TG,15.99,/each,https://shop.newcanadianslumber.com/p/gorman-elite-pine-1x6x8-tg/P168TG,https://ik.imagekit.io/toolbx/ecommerce/NCL/P168TG.jpeg,
Lumber,"2"" X 4"" X 12' TIMBERSTRAND LSL 1.35",TS2412,36.95,/each,https://shop.newcanadianslumber.com/p/2-x-4-x-12-timberstrand-lsl-135/TS2412,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,Knotty Cedar 1x6x8' T&G,C168KTG,27.59,/each,https://shop.newcanadianslumber.com/p/knotty-cedar-1x6x8-tg/C168KTG,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/GenerativeAIProject/Cedar/T%26GCedar.png,
Lumber,"1x8x1"" Diagonal Cedar Lattice - Custom Order",CL181D,57,/each,https://shop.newcanadianslumber.com/p/1x8x1-diagonal-cedar-lattice-custom-order/CL181D,https://ik.imagekit.io/toolbx/ecommerce/NCL/CL181D.jpg,
Lumber,Pine 2-1/4 Crown Moulding,CRO-202,2.68,/each,https://shop.newcanadianslumber.com/p/pine-2-14-crown-moulding/CRO-202,https://ik.imagekit.io/toolbx/1749671763432,
Lumber,"4x8x1"" PT Privacy Diagonal Lattice - Custom Order",PL481PP,155,/each,https://shop.newcanadianslumber.com/p/4x8x1-pt-privacy-diagonal-lattice-custom-order/PL481PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL281PP.jpg,
Lumber,1x4x8' Finger-Joint Pine,FJ148,11.59,/each,https://shop.newcanadianslumber.com/p/1x4x8-finger-joint-pine/FJ148,https://ik.imagekit.io/toolbx/ecommerce/NCL/FJ148.jpeg,
Lumber,1x4x8' T&G Knotty Cedar Lumber,C148KTG,11.99,/each,https://shop.newcanadianslumber.com/p/1x4x8-tg-knotty-cedar-lumber/C148KTG,https://ik.imagekit.io/toolbx/ecommerce/NCL/C148KTG.png,
Lumber,LVL Beam 11-7/8x8',LVL11788,73.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-11-78x8/LVL11788,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,LVL Beam 11-7/8x10',LVL117810,91.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-11-78x10/LVL117810,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,"4x8x1"" Privacy Diagonal Cedar Lattice - Custom Order",CL481PP,204,/each,https://shop.newcanadianslumber.com/p/4x8x1-privacy-diagonal-cedar-lattice-custom-order/CL481PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/CL481PP.jpg,
Lumber,Roseburg Floor Joist 80S 11 7/8” X 24’,FJ80S117824,121.95,/each,https://shop.newcanadianslumber.com/p/roseburg-floor-joist-80s-11-78-x-24/FJ80S117824,https://ik.imagekit.io/toolbx/p_1694836826736_6cb9baab-4bc3-4c64-863c-4727da3b37f1_FJ80S117824.jpg,
Lumber,1x8x12' Pine #1,P1816,39.9,/each,https://shop.newcanadianslumber.com/p/1x8x12-pine-1/P1816,https://ik.imagekit.io/toolbx/p_1667537444978_7df3143d-970a-492b-99d8-51b7d8558b69_P1816.jpg,
Lumber,1x2x3' Oak Lumber,O123,3.99,/each,https://shop.newcanadianslumber.com/p/1x2x3-oak-lumber/O123,https://ik.imagekit.io/toolbx/ecommerce/NCL/O123.jpeg,
Lumber,1x10x14' Poplar Lumber,POP11014,125.08,/each,https://shop.newcanadianslumber.com/p/1x10x14-poplar-lumber/POP11014,https://ik.imagekit.io/toolbx/p_1657819569541_318f2a78-d08e-4261-ad4a-77e6b8dc35c9.jpg,
Lumber,"8' x 1"" Pressure Treated Diagonal Lattice - Custom Order",PL481D,110,/each,https://shop.newcanadianslumber.com/p/8-x-1-pressure-treated-diagonal-lattice-custom-order/PL481D,https://ik.imagekit.io/toolbx/p_1666902680253_c1303f05-86df-48d4-a903-562274721438_PL481D.jpg,
Lumber,1x12x12' Poplar Lumber,POP11212,139.28,/each,https://shop.newcanadianslumber.com/p/1x12x12-poplar-lumber/POP11212,https://ik.imagekit.io/toolbx/p_1657819575691_7c206500-c96c-4e94-b933-33af65980b7f.jpg,
Lumber,Pine 1-1/4 Backband,BAC-102,2.05,/each,https://shop.newcanadianslumber.com/p/pine-1-14-backband/BAC-102,https://ik.imagekit.io/toolbx/1749663294473,
Lumber,2x6x14' Pine #1,P2614,48.16,/each,https://shop.newcanadianslumber.com/p/2x6x14-pine-1/P2614,https://ik.imagekit.io/toolbx/p_1657819542417_214373fd-28a1-4324-aaa2-6fa02f4ea5e4.jpg,
Lumber,2x12x20' Premium SPF,S21220,86.89,/each,https://shop.newcanadianslumber.com/p/2x12x20-premium-spf/S21220,https://ik.imagekit.io/toolbx/p_1606679949985_6fe71cb0-6314-4c44-b508-3f12966cc2a6.jpg,
Lumber,"2x8x3/4"" PT Square Lattice - Custom Order",PL2834S,63,/each,https://shop.newcanadianslumber.com/p/2x8x34-pt-square-lattice-custom-order/PL2834S,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL2834S.jpg,
Lumber,1x8x14' Polar Lumber,POP1814,73.65,/each,https://shop.newcanadianslumber.com/p/1x8x14-polar-lumber/POP1814,https://ik.imagekit.io/toolbx/p_1657819562766_ff3ea016-59ac-4d49-82c4-5e5d6155b261.jpg,
Lumber,"2"" X 6""X 8' TIMBERSTRAND LSL 1.55",TS268,38.95,/each,https://shop.newcanadianslumber.com/p/2-x-6x-8-timberstrand-lsl-155/TS268,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,LVL Beam 9-1/2x12',LVL91212,87.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-9-12x12/LVL91212,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,1x10x6' Poplar Lumber,POP1106,53.61,/each,https://shop.newcanadianslumber.com/p/1x10x6-poplar-lumber/POP1106,https://ik.imagekit.io/toolbx/p_1657819572954_cf4ad988-3d36-4f97-b164-456cdea68f7e.jpg,
Lumber,5/4x6x10' Cedar Deck Boards,C1610DB,27.99,/each,https://shop.newcanadianslumber.com/p/54x6x10-cedar-deck-boards/C1610DB,https://ik.imagekit.io/toolbx/p_1606680328595_5710de79-1572-47e7-818e-1e666464e280.jpg,
Lumber,1x8x8' Pine #1,P188,19.95,/each,https://shop.newcanadianslumber.com/p/1x8x8-pine-1/P188,https://ik.imagekit.io/toolbx/p_1606679794842_886157c5-c7c3-4021-be2e-e6ffec46c330.jpg,
Lumber,2x12x16' Pine #1,P21216,134.94,/each,https://shop.newcanadianslumber.com/p/2x12x16-pine-1/P21216,https://ik.imagekit.io/toolbx/p_1657814314785_dcdbba93-fbae-422b-b14b-21b62016346b.jpg,
Lumber,1x6x6' T&G Knotty Cedar Lumber,C166KTG,12.69,/each,https://shop.newcanadianslumber.com/p/1x6x6-tg-knotty-cedar-lumber/C166KTG,https://ik.imagekit.io/toolbx/ecommerce/NCL/C166KTG.PNG,
Lumber,1x10x12' Poplar Lumber,POP11012,107.21,/each,https://shop.newcanadianslumber.com/p/1x10x12-poplar-lumber/POP11012,https://ik.imagekit.io/toolbx/p_1657819565518_7ae53595-7ecb-4aea-8801-2839e1975362.jpg,
Lumber,2x8x12' Premium Cedar,C2812,79.37,/each,https://shop.newcanadianslumber.com/p/2x8x12-premium-cedar/C2812,https://ik.imagekit.io/toolbx/ecommerce/NCL/2X8CEDAR.png,
Lumber,2x6x18' Premium SPF,S2618,24.99,/each,https://shop.newcanadianslumber.com/p/2x6x18-premium-spf/S2618,https://ik.imagekit.io/toolbx/1574782335617,
Lumber,"1x8x3/4"" Privacy Diagonal Cedar Lattice - Custom Order",CL1834PP,67,/each,https://shop.newcanadianslumber.com/p/1x8x34-privacy-diagonal-cedar-lattice-custom-order/CL1834PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/CL1834PP.jpg,
Lumber,2x6x12' PT,PT2612,20.89,/each,https://shop.newcanadianslumber.com/p/2x6x12-pt/PT2612,https://ik.imagekit.io/toolbx/src-img/185514282908,
Lumber,Pine 4-1/4 Crown Moulding,CRO-400,4.62,/each,https://shop.newcanadianslumber.com/p/pine-4-14-crown-moulding/CRO-400,https://ik.imagekit.io/toolbx/1749732102773,
Lumber,1x6x5' PT,PT165,4.19,/each,https://shop.newcanadianslumber.com/p/1x6x5-pt/PT165,https://ik.imagekit.io/toolbx/p_1606681011211_f7dcdcae-f5ee-4a4e-828c-f8c0b37393f1.jpg,
Lumber,Roseburg Floor Joist 40S 9-1/2x18',FJ40S91218,63.95,/each,https://shop.newcanadianslumber.com/p/roseburg-floor-joist-40s-9-12x18/FJ40S91218,https://ik.imagekit.io/toolbx/i_joist.jpg,
Lumber,2x8x10' Premium SPF,S2810,18.99,/each,https://shop.newcanadianslumber.com/p/2x8x10-premium-spf/S2810,https://ik.imagekit.io/toolbx/src-img/188256261011,
Lumber,1x10x10' Poplar Lumber,POP11010,89.35,/each,https://shop.newcanadianslumber.com/p/1x10x10-poplar-lumber/POP11010,https://ik.imagekit.io/toolbx/p_1657819563639_9cbaa9bf-5104-45d8-8e48-a14a5e97eb05.jpg,
Lumber,1x6x10' Pine #1,P1610,19.99,/each,https://shop.newcanadianslumber.com/p/1x6x10-pine-1/P1610,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-101-0112.png,
Lumber,LVL Beam 14x24',LVL1424,258.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-14x24/LVL1424,https://ik.imagekit.io/toolbx/ecommerce/NCL/LVL1424.jpeg,
Lumber,1x2x8' Clear Pine,CP128,7.47,/each,https://shop.newcanadianslumber.com/p/1x2x8-clear-pine/CP128,https://ik.imagekit.io/toolbx/p_1606680042110_37b5899a-8d54-4fd6-9fcb-92942ce88a8a.jpg,
Lumber,1x6x16' SPF,S1616,11.99,/each,https://shop.newcanadianslumber.com/p/1x6x16-spf/S1616,https://ik.imagekit.io/toolbx/ecommerce/NCL/S1616.jpeg,
Lumber,LVL Beam 11-7/8x12',LVL117812,109.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-11-78x12/LVL117812,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,4x4x8' PT,PT448,17.49,/each,https://shop.newcanadianslumber.com/p/4x4x8-pt/PT448,https://ik.imagekit.io/toolbx/p_1606681187710_021e45db-7584-4d8d-bf83-6ed2dee9cf17.jpg,
Lumber,2x12x12' Premium SPF,S21212,46.89,/each,https://shop.newcanadianslumber.com/p/2x12x12-premium-spf/S21212,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0210.png,
Lumber,2x4x8' Grooved PT,PT248G,11.99,/each,https://shop.newcanadianslumber.com/p/2x4x8-grooved-pt/PT248G,https://ik.imagekit.io/toolbx/src-img/183591665951,
Lumber,2x6x20' Premium SPF,S2620,29.89,/each,https://shop.newcanadianslumber.com/p/2x6x20-premium-spf/S2620,https://ik.imagekit.io/toolbx/p_1606680003646_ed882e36-005c-4e03-95ce-a882d405a8a5.jpg,
Lumber,1x8x16' Finger-Joint Pine,FJ1816,45.99,/each,https://shop.newcanadianslumber.com/p/1x8x16-finger-joint-pine/FJ1816,https://ik.imagekit.io/toolbx/ecommerce/NCL/FJ1816.jpeg,
Lumber,LVL Beam 11-7/8 x 24',LVL117824,219.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-11-78-x-24/LVL117824,https://ik.imagekit.io/toolbx/p_1686369670392_cb1410da-2e7a-4456-a4de-cefd5357e2c6_LVL117824..jpg,
Lumber,1x12x14' Clear Pine,CP11214,72.47,/each,https://shop.newcanadianslumber.com/p/1x12x14-clear-pine/CP11214,https://ik.imagekit.io/toolbx/p_1657819508485_59364f72-7f74-4948-b5a2-709ef68df463.jpg,
Lumber,"2x8x1"" Privacy Diagonal Cedar Lattice - Custom Order",CL281PP,112,/each,https://shop.newcanadianslumber.com/p/2x8x1-privacy-diagonal-cedar-lattice-custom-order/CL281PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/CL281PP.jpg,
Lumber,Pine 1-5/8 Colonial Door Stop,STO-101,1.31,/each,https://shop.newcanadianslumber.com/p/pine-1-58-colonial-door-stop/STO-101,https://ik.imagekit.io/toolbx/1749740961728,
Lumber,Pine 1-4/4 Shingle Moulding,SHI-102,1.97,/each,https://shop.newcanadianslumber.com/p/pine-1-44-shingle-moulding/SHI-102,https://ik.imagekit.io/toolbx/1749739673046,
Lumber,4x4x10' PT,PT4410,22.99,/each,https://shop.newcanadianslumber.com/p/4x4x10-pt/PT4410,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-104-0404.png,
Lumber,"1x4"" T&G Pine ""V"" Groove (price per Linear Foot)",P14TG,0.86,/each,https://shop.newcanadianslumber.com/p/1x4-tg-pine-v-groove-price-per-linear-foot/P14TG,https://ik.imagekit.io/toolbx/ecommerce/NCL/P14TG.jpeg,
Lumber,1x12x14' Pine #1,P11214,52.36,/each,https://shop.newcanadianslumber.com/p/1x12x14-pine-1/P11214,https://ik.imagekit.io/toolbx/p_1657819529241_8553d7a9-4e36-4efd-873f-d09b2e03ba85.jpg,
Lumber,"2x8x1"" PT Diagonal Lattice - Custom Order",PL281D,65,/each,https://shop.newcanadianslumber.com/p/2x8x1-pt-diagonal-lattice-custom-order/PL281D,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL281D.jpg,
Lumber,"1x6 T&G Pine ""Flooring"" (price per Linear Foot)",P16TGF,1.39,/each,https://shop.newcanadianslumber.com/p/1x6-tg-pine-flooring-price-per-linear-foot/P16TGF,https://ik.imagekit.io/toolbx/ecommerce/NCL/P16TGF.jpeg,
Lumber,1x3x8' SPF,S138,3.09,/each,https://shop.newcanadianslumber.com/p/1x3x8-spf/S138,https://ik.imagekit.io/toolbx/src-img/197660502061,
Lumber,LVL Beam 9-1/2x20',LVL91220,146.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-9-12x20/LVL91220,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,2x4x16' Premium Cedar,C2416,28.89,/each,https://shop.newcanadianslumber.com/p/2x4x16-premium-cedar/C2416,https://ik.imagekit.io/toolbx/ecommerce/NCL/9.26.22/C2416.png,
Lumber,1x6x8' Finger-Joint Pine,FJ168,18.99,/each,https://shop.newcanadianslumber.com/p/1x6x8-finger-joint-pine/FJ168,https://ik.imagekit.io/toolbx/ecommerce/NCL/FJ168.jpeg,
Lumber,1x12x8' Oak Lumber,O1128,102.9,/each,https://shop.newcanadianslumber.com/p/1x12x8-oak-lumber/O1128,https://ik.imagekit.io/toolbx/ecommerce/NCL/O1128.jpeg,
Lumber,2x10x8' PT,PT2108,24.99,/each,https://shop.newcanadianslumber.com/p/2x10x8-pt/PT2108,https://ik.imagekit.io/toolbx/src-img/160149351088,
Lumber,1x6x8' PT Fence Board,PT168,6.69,/each,https://shop.newcanadianslumber.com/p/1x6x8-pt-fence-board/PT168,https://ik.imagekit.io/toolbx/p_1689827532009_b69e1bf3-cff6-47e6-b3a3-71ed648bcc3b_PT168.jpg,
Lumber,"2x8x3/4"" PT Square Privacy Lattice - Custom Order",PL2834SQ,72,/each,https://shop.newcanadianslumber.com/p/2x8x34-pt-square-privacy-lattice-custom-order/PL2834SQ,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL2834SQ.jpg,
Lumber,2x6x16' Premium Cedar,C2616,75.69,/each,https://shop.newcanadianslumber.com/p/2x6x16-premium-cedar/C2616,https://ik.imagekit.io/toolbx/1742386732381,
Lumber,2x10x10' Premium SPF,S21010,24.29,/each,https://shop.newcanadianslumber.com/p/2x10x10-premium-spf/S21010,https://ik.imagekit.io/toolbx/src-img/106968349651,
Lumber,2x6x8' Premium Cedar,C268,36.15,/each,https://shop.newcanadianslumber.com/p/2x6x8-premium-cedar/C268,https://ik.imagekit.io/toolbx/p_1606681255433_442e9058-c628-418b-b58a-901abf1cfcff.jpg,
Lumber,"Pine 1"" Outside Corner",OUT-007,2.18,/each,https://shop.newcanadianslumber.com/p/pine-1-outside-corner/OUT-007,https://ik.imagekit.io/toolbx/1749734910139,
Lumber,"2x6x92-5/8"" Premium SPF",S269258,7.09,/each,https://shop.newcanadianslumber.com/p/2x6x92-58-premium-spf/S269258,https://ik.imagekit.io/toolbx/src-img/131382506884,
Lumber,"2x8x3/4"" PT Diagonal Lattice - Custom Order",PL2834D,66,/each,https://shop.newcanadianslumber.com/p/2x8x34-pt-diagonal-lattice-custom-order/PL2834D,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL2834D.jpg,
Lumber,2x4x12' Premium Cedar,C2412,25.6,/each,https://shop.newcanadianslumber.com/p/2x4x12-premium-cedar/C2412,https://ik.imagekit.io/toolbx/ecommerce/NCL/9.26.22/C2412.png,
Lumber,2x10x10' PT,PT21010,30.99,/each,https://shop.newcanadianslumber.com/p/2x10x10-pt/PT21010,https://ik.imagekit.io/toolbx/src-img/160149351088,
Lumber,"2x8x7/16"" PT Privacy Diagonal Lattice - Custom Order",PL28716PP,26.89,/each,https://shop.newcanadianslumber.com/p/2x8x716-pt-privacy-diagonal-lattice-custom-order/PL28716PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/PL28716PP.jpg,
Lumber,2x8x10' Pine #1,P2810,45.76,/each,https://shop.newcanadianslumber.com/p/2x8x10-pine-1/P2810,https://ik.imagekit.io/toolbx/p_1657557964878_4fbe784a-c75f-4c55-866c-5269ee387129.jpg,
Lumber,6-Step Sienna PT Stair Stringer,PT6,49.99,/each,https://shop.newcanadianslumber.com/p/6-step-sienna-pt-stair-stringer/PT6,https://ik.imagekit.io/toolbx/p_1679631511889_32f655ef-c8a0-4a63-8972-264ad47a4fb7_PT6.jpg,
Lumber,"Pine 1-5/16"" x 2-1/2"" Handrail",HAN-200,5.29,/each,https://shop.newcanadianslumber.com/p/pine-1-516-x-2-12-handrail/HAN-200,https://ik.imagekit.io/toolbx/1749732940106,
Lumber,Pine 1-1/4 Colonial Door Stop,STO-100,1.2,/each,https://shop.newcanadianslumber.com/p/pine-1-14-colonial-door-stop/STO-100,https://ik.imagekit.io/toolbx/1749740639668,
Lumber,1x4x8' PT,PT148,5.39,/each,https://shop.newcanadianslumber.com/p/1x4x8-pt/PT148,https://ik.imagekit.io/toolbx/p_1606681073146_fa5968b9-2920-4558-b6cd-257a08179d03.jpg,
Lumber,5/4x6x10' PT,PT1610DB,11.99,/each,https://shop.newcanadianslumber.com/p/54x6x10-pt/PT1610DB,https://ik.imagekit.io/toolbx/p_1679631400241_a9882f79-2d1f-440c-87ef-c6cac99a1427_PT1610DB.jpg,
Lumber,Roseburg Floor Joist 40S 9-1/2x20',FJ40S91220,70.95,/each,https://shop.newcanadianslumber.com/p/roseburg-floor-joist-40s-9-12x20/FJ40S91220,https://ik.imagekit.io/toolbx/i_joist.jpg,
Lumber,2x8x16' Premium SPF,S2816,30.39,/each,https://shop.newcanadianslumber.com/p/2x8x16-premium-spf/S2816,https://toolbx-product-catalog.s3.us-east-1.amazonaws.com/ecommerce/CatalogOPSProject/TLBX/TLBX-01-109-0208.png,
Lumber,4x4x10' PT CANSTRIP,PT4410C,18.75,/each,https://shop.newcanadianslumber.com/p/4x4x10-pt-canstrip/PT4410C,https://ik.imagekit.io/toolbx/ecommerce/NCL/PT4410C.png,
Lumber,1x6x8' Oak Lumber,O168,47.25,/each,https://shop.newcanadianslumber.com/p/1x6x8-oak-lumber/O168,https://ik.imagekit.io/toolbx/ecommerce/NCL/O168.jpeg,
Lumber,LVL Beam 11-7/8x18',LVL117818,164.95,/each,https://shop.newcanadianslumber.com/p/lvl-beam-11-78x18/LVL117818,https://ik.imagekit.io/toolbx/demo/catalog-images/toolbxLVL_2-198d84580f2.png,
Lumber,3/8x7/8x7' Finger Jointed Pine Plain Door Stop Moulding,MFJ2691,7.19,/each,https://shop.newcanadianslumber.com/p/38x78x7-finger-jointed-pine-plain-door-stop-moulding/MFJ2691,https://ik.imagekit.io/toolbx/p_1606680317461_dc46bd02-1816-4c37-bcf4-51c45f2ef439.jpg,
Lumber,6x6x12' PT,PT6612,67.99,/each,https://shop.newcanadianslumber.com/p/6x6x12-pt/PT6612,https://ik.imagekit.io/toolbx/src-img/199514432099,
Lumber,1x6x6' PT,PT166,4.99,/each,https://shop.newcanadianslumber.com/p/1x6x6-pt/PT166,https://ik.imagekit.io/toolbx/src-img/143676259479,
Lumber,1x6x10' Kiln Dried SPF Strapping,S1610,7.49,/each,https://shop.newcanadianslumber.com/p/1x6x10-kiln-dried-spf-strapping/S1610,https://ik.imagekit.io/toolbx/p_1606679949928_8c83d76f-3eac-450f-b897-c6ddacabc91d.jpg,
Lumber,2x10x16' PT,PT21016,49.99,/each,https://shop.newcanadianslumber.com/p/2x10x16-pt/PT21016,https://ik.imagekit.io/toolbx/p_1679631391126_01d7d7bc-6d27-43e0-bf86-a241d6bf843e_PT21016.jpg,
Lumber,2x8x12' Pine #1,P2812,54.91,/each,https://shop.newcanadianslumber.com/p/2x8x12-pine-1/P2812,https://ik.imagekit.io/toolbx/p_1657814305986_56bfb0ba-785c-484b-9e6d-3c8dd6b3694b.jpg,
Lumber,"2x8x3/4"" Privacy Diagonal Cedar Lattice - Custom Order",CL2834PP,97,/each,https://shop.newcanadianslumber.com/p/2x8x34-privacy-diagonal-cedar-lattice-custom-order/CL2834PP,https://ik.imagekit.io/toolbx/ecommerce/NCL/CL2834PP.jpg,
Lumber,1x6x16' Premium Cedar,C1616,27.32,/each,https://shop.newcanadianslumber.com/p/1x6x16-premium-cedar/C1616,https://ik.imagekit.io/toolbx/p_1606681011218_8d919fde-ccb0-43a0-b80d-5623c1d4ef3a.jpg,
Lumber,2x8x10' Premium Cedar Lumber,C2810,63.79,/each,https://shop.newcanadianslumber.com/p/2x8x10-premium-cedar-lumber/C2810,https://ik.imagekit.io/toolbx/ecommerce/NCL/2X8CEDAR.png,
Lumber,2x8x24' Premium SPF,S2824,83.89,/each,https://shop.newcanadianslumber.com/p/2x8x24-premium-spf/S2824,https://ik.imagekit.io/toolbx/p_1729058937976_cc4ffc01-a8b7-40cf-bc9e-fac552fcd54b_S2824..jpg,
Lumber,1x6x14' Clear Pine,CP1614,43.35,/each,https://shop.newcanadianslumber.com/p/1x6x14-clear-pine/CP1614,https://ik.imagekit.io/toolbx/p_1657819516095_1a62ab78-d3ce-4818-89b5-5f0b7ce9292f.jpg,
Lumber,2x10x14' Premium SPF,S21014,31.89,/each,https://shop.newcanadianslumber.com/p/2x10x14-premium-spf/S21014,https://ik.imagekit.io/toolbx/src-img/106968349651,
Lumber,2x6x8' PT,PT268,13.99,/each,https://shop.newcanadianslumber.com/p/2x6x8-pt/PT268,https://ik.imagekit.io/toolbx/src-img/185514282908,
