complete,url,id,school,sector,type,state,students,year_range,location,website,profile_year,icsea_value,icsea_percentile,icsea_quartile_1,icsea_quartile_2,icsea_quartile_3,icsea_quartile_4,results_year,year_3_reading,year_3_reading_color,year_3_writing,year_3_writing_color,year_3_spelling,year_3_spelling_color,year_3_grammar,year_3_grammar_color,year_3_numeracy,year_3_numeracy_color,year_5_reading,year_5_reading_color,year_5_writing,year_5_writing_color,year_5_spelling,year_5_spelling_color,year_5_grammar,year_5_grammar_color,year_5_numeracy,year_5_numeracy_color,year_7_reading,year_7_reading_color,year_7_writing,year_7_writing_color,year_7_spelling,year_7_spelling_color,year_7_grammar,year_7_grammar_color,year_7_numeracy,year_7_numeracy_color,year_9_reading,year_9_reading_color,year_9_writing,year_9_writing_color,year_9_spelling,year_9_spelling_color,year_9_grammar,year_9_grammar_color,year_9_numeracy,year_9_numeracy_color,naplan_participation,attendance_year,attendance_rate,high_attendance_rate
,https://www.myschool.edu.au/school/40892,40892,All Saints Grammar,Non-government,Secondary,"Belmore, NSW",596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45736,45736,All Saints Parish School,Non-government,Primary,"Portland, VIC",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47925,47925,All Saints Primary School,Non-government,Primary,"Albany Creek, QLD",608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43616,43616,All Saints Primary School,Non-government,Primary,"Tumbarumba, NSW",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49049,49049,All Saints&#39; College,Non-government,Combined,"Bull Creek, WA",1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47743,47743,All Saints&#39; School,Non-government,Primary,"Boonah, QLD",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48001,48001,All Souls St Gabriels School,Non-government,Combined,"Charters Towers, QLD",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41281,41281,Allambie Heights Public School,Government,Primary,"Allambie Heights, NSW",440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44031,44031,Allansford and District Primary School,Government,Primary,"Allansford, VIC",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48266,48266,Allanson Primary School,Government,Primary,"Allanson, WA",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52437,52437,Allegra School Coffs Harbour,Non-government,Special,"Coffs Harbour, NSW",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49337,49337,Allenby Gardens Primary School,Government,Primary,"Allenby Gardens, SA",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49436,49436,Allendale East Area School,Government,Combined,"Allendale East, SA",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48267,48267,Allendale Primary School,Government,Primary,"Geraldton, WA",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46516,46516,Allenstown State School,Government,Primary,"Allenstown, QLD",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46886,46886,Alligator Creek State School,Government,Primary,"Alligator Creek, QLD",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46396,46396,Allora P-10 State School,Government,Combined,"Allora, QLD",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46698,46698,Alloway State School,Government,Primary,"Alloway, QLD",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42940,42940,Alma Public School,Government,Primary,"Broken Hill, NSW",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46923,46923,Aloomba State School,Government,Primary,"Aloomba, QLD",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50380,50380,Alpha Omega Senior College,Non-government,Secondary,"Auburn, NSW",756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46757,46757,Alpha State School,Government,Combined,"Alpha, QLD",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46316,46316,Alphington Grammar School,Non-government,Combined,"Alphington, VIC",610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44625,44625,Alphington Primary School,Government,Primary,"Alphington, VIC",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50075,50075,Alpurrurulam School,Government,Combined,"Alpurrurulam, NT",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42405,42405,Alstonville High School,Government,Secondary,"Alstonville, NSW",523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42138,42138,Alstonville Public School,Government,Primary,"Alstonville, NSW",281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40967,40967,Alta-1 College,Non-government,Special,"Joondalup, WA",824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/51521,51521,Alta-1 College,Non-government,Secondary,"Caboolture, QLD",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/53030,53030,Alta-1 Kimberley College,Non-government,Special,"Kununurra, WA",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45587,45587,Altona College,Government,Combined,"Altona, VIC",687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45141,45141,Altona Green Primary School,Government,Primary,"Altona Meadows, VIC",398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45061,45061,Altona Meadows Primary School,Government,Primary,"Altona Meadows, VIC",270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44919,44919,Altona North Primary School,Government,Primary,"Altona North, VIC",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44671,44671,Altona Primary School,Government,Primary,"Altona, VIC",509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45291,45291,Alvie Primary School,Government,Primary,"Alvie, VIC",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50051,50051,Alyangula Area School,Government,Combined,"Alyangula, NT",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50124,50124,Alyarrmandumanja Umbakumba School,Government,Combined,"Umbakumba, NT",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47237,47237,Amamoor State School,Government,Primary,"Amamoor, QLD",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50138,50138,Amanbidji School,Government,Combined,"Timber Creek, NT",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48268,48268,Amaroo Primary School,Government,Primary,"Collie, WA",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49882,49882,Amaroo School,Government,Combined,"Amaroo, ACT",1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49561,49561,Amata Anangu School,Government,Combined,"Amata, SA",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41607,41607,Ambarvale High School,Government,Secondary,"Rosemeadow, NSW",793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41498,41498,Ambarvale Public School,Government,Primary,"Ambarvale, NSW",439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46485,46485,Amberley District State School,Government,Primary,"Yamanto, QLD",660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47134,47134,Ambrose State School,Government,Primary,"Ambrose, QLD",75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47720,47720,Ambrose Treacy College,Non-government,Combined,"Indooroopilly, QLD",1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47206,47206,Amiens State School,Government,Primary,"Amiens, QLD",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44001,44001,Amity College,Non-government,Combined,"Prestons, NSW",2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50076,50076,Amoonguna School,Government,Primary,"Amoonguna, NT",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44330,44330,Amphitheatre Primary School,Government,Primary,"Amphitheatre, VIC",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50077,50077,Ampilatwatja School,Government,Combined,"Ampilatwatja, NT",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45218,45218,Amsleigh Park Primary School,Government,Primary,"Oakleigh East, VIC",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44376,44376,Anakie Primary School,Government,Primary,"Anakie, VIC",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46730,46730,Anakie State School,Government,Primary,"The Gemfields, QLD",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40392,40392,Andale School,Non-government,Special,"Kew East, VIC",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49353,49353,Andamooka Primary School,Government,Primary,"Andamooka, SA",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47189,47189,Andergrove State School,Government,Primary,"Andergrove, QLD",292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45019,45019,Andersons Creek Primary School,Government,Primary,"Warrandyte, VIC",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50565,50565,Andrews Creek Primary School,Government,Primary,"Wesley Vale, TAS",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49224,49224,Angaston Primary School,Government,Primary,"Angaston, SA",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52446,52446,Angelorum College,Non-government,Combined,"Fortitude Valley, QLD",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49232,49232,Angle Vale Primary School,Government,Primary,"Angle Vale, SA",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44744,44744,Anglesea Primary School,Government,Primary,"Anglesea, VIC",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47996,47996,Anglican Church Grammar School,Non-government,Combined,"East Brisbane, QLD",1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50055,50055,Angurugu School,Government,Combined,"Angurugu, NT",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41855,41855,Anna Bay Public School,Government,Primary,"Anna Bay, NSW",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48048,48048,Annandale Christian College,Non-government,Combined,"Annandale, QLD",667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40989,40989,Annandale North Public School,Government,Primary,"Annandale, NSW",382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40988,40988,Annandale Public School,Government,Primary,"Annandale, NSW",377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46702,46702,Annandale State School,Government,Primary,"Annandale, QLD",723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41247,41247,Annangrove Public School,Government,Primary,"Annangrove, NSW",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52265,52265,Anne Hamersley Primary School,Government,Primary,"Ellenbrook, WA",756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49808,49808,Annesley College,Non-government,Primary,"Wayville, SA",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45973,45973,Annunciation School,Non-government,Primary,"Brooklyn, VIC",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43093,43093,Anson Street School,Government,Special,"Orange, NSW",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46112,46112,Antonine College,Non-government,Combined,"Pascoe Vale South, VIC",894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49781,49781,Antonio Catholic School,Non-government,Primary,"Morphett Vale, SA",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44866,44866,Antonio Park Primary School,Government,Primary,"Mitcham, VIC",528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50011,50011,Anula Primary School,Government,Primary,"Anula, NT",390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52051,52051,Anzac Park Public School,Government,Primary,"Cammeray, NSW",794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48561,48561,Anzac Terrace Primary School,Government,Primary,"Bassendean, WA",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45292,45292,Apollo Bay P-12 College,Government,Combined,"Apollo Bay, VIC",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45068,45068,Apollo Parkways Primary School,Government,Primary,"Greensborough, VIC",677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45085,45085,Appin Park Primary School,Government,Primary,"Wangaratta, VIC",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41354,41354,Appin Public School,Government,Primary,"Appin, NSW",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48270,48270,Applecross Primary School,Government,Primary,"Applecross, WA",581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48117,48117,Applecross Senior High School,Government,Secondary,"Ardross, WA",1906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47095,47095,Applethorpe State School,Government,Primary,"Applethorpe, QLD",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44230,44230,Apsley Primary School,Government,Primary,"Apsley, VIC",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43492,43492,Aquinas Catholic College,Non-government,Secondary,"Menai, NSW",1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45947,45947,Aquinas College,Non-government,Secondary,"Ringwood, VIC",1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48916,48916,Aquinas College,Non-government,Combined,"Salter Point, WA",1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47860,47860,Aquinas College,Non-government,Secondary,"Ashmore, QLD",809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40343,40343,Araluen Christian College,Non-government,Combined,"Alice Springs, NT",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44974,44974,Araluen Primary School,Government,Primary,"Sale, VIC",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46627,46627,Aramac State School,Government,Combined,"Aramac, QLD",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49883,49883,Aranda Primary School,Government,Primary,"Aranda, ACT",514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48911,48911,Aranmore Catholic College,Non-government,Secondary,"Leederville, WA",731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48965,48965,Aranmore Catholic Primary School,Non-government,Primary,"Leederville, WA",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44958,44958,Ararat North Primary School,Government,Primary,"Ararat, VIC",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44142,44142,Ararat Primary School,Government,Primary,"Ararat, VIC",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45523,45523,Ararat Secondary College,Government,Secondary,"Ararat, VIC",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44809,44809,Ararat West Primary School,Government,Primary,"Ararat, VIC",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47086,47086,Aratula State School,Government,Primary,"Aratula, QLD",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49934,49934,Arawang Primary School,Government,Primary,"Waramanga, ACT",461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48768,48768,Arbor Grove Primary School,Government,Primary,"Ellenbrook, WA",569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52493,52493,Arcadia College,Non-government,Special,"Robina, QLD",518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41194,41194,Arcadia Public School,Government,Primary,"Arcadia, NSW",69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42019,42019,Arcadia Vale Public School,Government,Primary,"Arcadia Vale, NSW",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46905,46905,Arcadia Valley State School,Government,Primary,"Arcadia Valley, QLD",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44869,44869,Ardeer Primary School,Government,Primary,"Ardeer, VIC",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44998,44998,Ardeer South Primary School,Government,Primary,"Sunshine West, VIC",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43976,43976,Arden Anglican School,Non-government,Primary,"Beecroft, NSW",988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42533,42533,Ardlethan Central School,Government,Combined,"Ardlethan, NSW",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44311,44311,Ardmona Primary School,Government,Primary,"Ardmona, VIC",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48271,48271,Ardross Primary School,Government,Primary,"Ardross, WA",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49419,49419,Ardrossan Area School,Government,Combined,"Ardrossan, SA",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49658,49658,Ardtornish Primary School,Government,Primary,"St Agnes, SA",480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48115,48115,Arethusa College,Non-government,Special,"Deception Bay, QLD",1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50078,50078,Areyonga School,Government,Combined,"Areyonga, NT",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42001,42001,Argenton Public School,Government,Primary,"Argenton, NSW",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42534,42534,Ariah Park Central School,Government,Combined,"Ariah Park, NSW",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52875,52875,Arise Christian College,Non-government,Special,"Metford, NSW",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43943,43943,Arkana College,Non-government,Primary,"Kingsgrove, NSW",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
