url,id,school,sector,type,state,students,year_range,location,website,profile_year,icsea_value,icsea_percentile,icsea_quartile_1,icsea_quartile_2,icsea_quartile_3,icsea_quartile_4,results_year,year_3_reading,year_3_reading_color,year_3_writing,year_3_writing_color,year_3_spelling,year_3_spelling_color,year_3_grammar,year_3_grammar_color,year_3_numeracy,year_3_numeracy_color,year_5_reading,year_5_reading_color,year_5_writing,year_5_writing_color,year_5_spelling,year_5_spelling_color,year_5_grammar,year_5_grammar_color,year_5_numeracy,year_5_numeracy_color,year_7_reading,year_7_reading_color,year_7_writing,year_7_writing_color,year_7_spelling,year_7_spelling_color,year_7_grammar,year_7_grammar_color,year_7_numeracy,year_7_numeracy_color,year_9_reading,year_9_reading_color,year_9_writing,year_9_writing_color,year_9_spelling,year_9_spelling_color,year_9_grammar,year_9_grammar_color,year_9_numeracy,year_9_numeracy_color,naplan_participation,attendance_year,attendance_rate,high_attendance_rate,attendance_status,status,scrape_time,Column1,_1,_2,_3,_4,_5
https://www.myschool.edu.au/school/48014,48014,Somerville House,Non-government,Combined,"South Brisbane, QLD",1350,Prep-12,Major Cities,http://www.somerville.qld.edu.au,2024,1186,99,1,5,20,74,2024,473,#52cead,475,#52cead,469,#52cead,497,#52cead,452,#52cead,544,#52cead,554,#52cead,536,#52cead,570,#52cead,561,#52cead,603,#52cead,607,#52cead,586,#52cead,635,#52cead,620,#52cead,630,#52cead,646,#52cead,611,#52cead,648,#52cead,642,#52cead,97,2024,93,79,,OK,38.91,,,,,,
https://www.myschool.edu.au/school/44492,44492,Somerville Primary School,Government,Primary,"Somerville, VIC",393,Prep-6,Major Cities,http://www.somervilleps.vic.edu.au,2024,1007,50,33,33,24,10,2024,445,#b6f9cc,436,#b6f9cc,415,#ffffff,433,#b6f9cc,442,#52cead,497,#ffffff,498,#ffffff,459,#fccccc,492,#ffffff,489,#ffffff,,,,,,,,,,,,,,,,,,,,,93,2024,90,65,,OK,15.23,,,,,,
https://www.myschool.edu.au/school/45182,45182,Somerville Rise Primary School,Government,Primary,"Somerville, VIC",150,Prep-6,Major Cities,http://www.somerville-rise-ps.vic.edu.au,2024,982,38,41,35,19,6,2024,323,#f26469,379,#f26469,319,#f26469,342,#f26469,384,#fccccc,414,#f26469,450,#fccccc,423,#f26469,454,#f26469,453,#fccccc,,,,,,,,,,,,,,,,,,,,,97,2024,86,51,,OK,34.95,,,,,,
https://www.myschool.edu.au/school/45605,45605,Somerville Secondary College,Government,Secondary,"Somerville, VIC",543,7-12,Major Cities,http://www.somervillesc.vic.edu.au,2024,986,40,41,36,17,6,2024,,,,,,,,,,,,,,,,,,,,,517,#fccccc,520,#fccccc,503,#fccccc,510,#fccccc,512,#fccccc,529,#fccccc,562,#ededed,541,#ededed,525,#ededed,534,#fccccc,94,2024,81,33,OK,OK,14.64,,,,,,
https://www.myschool.edu.au/school/52744,52744,Sophia College,Non-government,Secondary,"Plainland, QLD",371,7-1,Inner Regional,https://www.sophiacollege.qld.edu.au/Pages/default.aspx,2024,1000,47,28,41,24,7,2024,,,,,,,,,,,,,,,,,,,,,522,#ffffff,517,#fccccc,510,#fccccc,525,#ffffff,533,#ffffff,550,#ffffff,544,#fccccc,546,#fccccc,545,#ffffff,541,#fccccc,98,2024,86,47,,OK,33.89,,,,,,
https://www.myschool.edu.au/school/46307,46307,Sophia Mundi Steiner School,Non-government,Combined,"Abbotsford, VIC",161,Prep-12,Major Cities,http://www.sophiamundi.vic.edu.au,2024,1122,90,2,13,34,51,2024,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,452,#ededed,569,#ededed,521,#ededed,512,#ededed,501,#ededed,505,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,621,#ededed,596,#ededed,556,#ededed,572,#ededed,600,#ededed,63,2024,86,48,,OK,18.32,,,,,,
https://www.myschool.edu.au/school/40083,40083,Sorell School,Government,Combined,"Sorell, TAS",815,K-12,Inner Regional,https://sorell.education.tas.edu.au/,2024,927,17,59,27,10,3,2024,364,#fccccc,389,#fccccc,383,#fccccc,378,#fccccc,370,#fccccc,434,#f26469,430,#ededed,427,#ededed,444,#ededed,429,#f26469,449,#f26469,477,#ededed,486,#f26469,445,#f26469,455,#f26469,515,#f26469,509,#f26469,516,#f26469,489,#f26469,503,#f26469,93,2024,82,50,,OK,16.2,,,,,,
https://www.myschool.edu.au/school/44195,44195,Sorrento Primary School,Government,Primary,"Sorrento, VIC",259,Prep-6,Major Cities,http://www.sorrentops.vic.edu.au/,2024,1047,67,18,31,32,19,2024,400,#ffffff,420,#ffffff,390,#ffffff,399,#ffffff,411,#ffffff,485,#ffffff,498,#ffffff,469,#fccccc,500,#ffffff,489,#ffffff,,,,,,,,,,,,,,,,,,,,,99,2024,88,47,,OK,13.99,,,,,,
https://www.myschool.edu.au/school/48569,48569,Sorrento Primary School,Government,Primary,"Sorrento, WA",439,K-6,Major Cities,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5523,2024,1103,85,6,21,34,39,2024,442,#b6f9cc,453,#52cead,443,#b6f9cc,453,#b6f9cc,433,#b6f9cc,533,#b6f9cc,513,#b6f9cc,515,#b6f9cc,530,#b6f9cc,512,#b6f9cc,,,,,,,,,,,,,,,,,,,,,98,2024,90,61,,OK,14.98,,,,,,
https://www.myschool.edu.au/school/40136,40136,South Arm Primary School,Government,Primary,"South Arm, TAS",67,K-6,Outer Regional,https://southarmprimary.education.tas.edu.au/,2024,1032,61,19,33,26,22,2024,445,#ededed,415,#ededed,359,#ededed,366,#ededed,387,#ededed,522,#b6f9cc,477,#ffffff,527,#b6f9cc,525,#b6f9cc,514,#b6f9cc,,,,,,,,,,,,,,,,,,,,,100,2024,87,45,,OK,12.93,,,,,,
https://www.myschool.edu.au/school/48842,48842,South Ballajura Education Support Centre,Government,Special,"Ballajura, WA",88,K-6,Major Cities,http://www.southballajuraps.wa.edu.au,2024,984,39,37,32,21,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,86,55,,NAPLAN Data not found,34.05,,,,,,
https://www.myschool.edu.au/school/48726,48726,South Ballajura Primary School,Government,Primary,"Ballajura, WA",353,K-6,Major Cities,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5734,2024,940,21,52,29,13,5,2024,382,#fccccc,393,#fccccc,399,#ffffff,386,#fccccc,387,#fccccc,446,#f26469,453,#fccccc,479,#ffffff,452,#f26469,456,#fccccc,,,,,,,,,,,,,,,,,,,,,99,2024,89,59,,OK,16.9,,,,,,
https://www.myschool.edu.au/school/48830,48830,South Bunbury Education Support Centre,Government,Special,"South Bunbury, WA",68,K-6,Inner Regional,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6070,2024,947,23,44,34,13,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,87,57,,NAPLAN Data not found,24.3,,,,,,
https://www.myschool.edu.au/school/48310,48310,South Bunbury Primary School,Government,Primary,"South Bunbury, WA",383,K-6,Inner Regional,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5072,2024,991,43,38,32,19,11,2024,343,#f26469,380,#f26469,342,#f26469,338,#f26469,366,#f26469,470,#fccccc,469,#fccccc,484,#ffffff,483,#ffffff,488,#ffffff,,,,,,,,,,,,,,,,,,,,,98,2024,90,66,,OK,13.42,,,,,,
https://www.myschool.edu.au/school/49075,49075,South Coast Baptist College,Non-government,Combined,"Waikiki, WA",1254,PP-12,Major Cities,https://www.scbc.wa.edu.au/,2024,1047,67,15,35,33,17,2024,424,#b6f9cc,418,#ffffff,414,#ffffff,421,#ffffff,422,#b6f9cc,486,#ffffff,486,#ffffff,485,#ffffff,489,#ffffff,505,#b6f9cc,542,#ffffff,546,#ffffff,553,#ffffff,547,#ffffff,541,#ffffff,592,#b6f9cc,604,#b6f9cc,582,#b6f9cc,591,#b6f9cc,596,#b6f9cc,98,2024,90,67,,OK,16.31,,,,,,
https://www.myschool.edu.au/school/48338,48338,South Coogee Primary School,Government,Primary,"Beeliar, WA",419,K-6,Major Cities,http://www.southcoogeeps.wa.edu.au/,2024,1014,53,25,37,26,12,2024,396,#ffffff,426,#ffffff,401,#ffffff,396,#ffffff,401,#ffffff,480,#ffffff,482,#ffffff,479,#ffffff,474,#fccccc,464,#fccccc,,,,,,,,,,,,,,,,,,,,,99,2024,91,69,,OK,14.4,,,,,,
https://www.myschool.edu.au/school/41062,41062,South Coogee Public School,Government,Primary,"South Coogee, NSW",409,K-6,Major Cities,https://sthcoogee-p.schools.nsw.gov.au,2024,1087,81,12,17,30,41,2024,437,#b6f9cc,431,#b6f9cc,427,#b6f9cc,431,#b6f9cc,424,#b6f9cc,521,#b6f9cc,504,#b6f9cc,509,#b6f9cc,535,#b6f9cc,516,#b6f9cc,,,,,,,,,,,,,,,,,,,,,98,2024,91,71,,OK,13.54,,,,,,
https://www.myschool.edu.au/school/52848,52848,South Creek School,Government,Special,"Riverstone, NSW",75,U,Major Cities,https://southcreek-s.schools.nsw.gov.au,2024,972,34,42,29,17,12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,82,37,,NAPLAN Data not found,25.8,,,,,,
https://www.myschool.edu.au/school/53141,53141,South East Brisbane Steiner School,Non-government,Primary,"Thorneside, QLD",31,Prep-6,Major Cities,https://www.sebsteinerschool.org/,2024,1040,64,17,26,36,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,83,42,,NAPLAN Data not found,24.65,,,,,,
https://www.myschool.edu.au/school/48817,48817,South East Language Development Centre,Government,Special,"Cloverdale, WA",205,K-3,Major Cities,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=6049,2024,955,27,45,28,18,8,2024,263,#f26469,311,#f26469,292,#f26469,254,#f26469,301,#f26469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,2024,90,65,,OK,18.66,,,,,,
https://www.myschool.edu.au/school/40166,40166,South George Town Primary School,Government,Primary,"George Town, TAS",201,K-6,Outer Regional,https://southgeorgetownprimary.education.tas.edu.au/,2024,915,14,62,27,8,3,2024,360,#fccccc,379,#f26469,373,#fccccc,347,#f26469,378,#fccccc,441,#f26469,462,#fccccc,467,#fccccc,457,#f26469,464,#fccccc,,,,,,,,,,,,,,,,,,,,,94,2024,87,58,,OK,16.49,,,,,,
https://www.myschool.edu.au/school/45259,45259,South Gippsland Specialist School,Government,Special,"Leongatha, VIC",65,U,Inner Regional,http://www.vrqa.vic.gov.au/StateRegister/Provider.aspx/DetailsProvider?AccountID=53535524-ed32-de11-9c94-002185cd8e5c,2024,951,25,54,26,13,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,84,46,,NAPLAN Data not found,24.73,,,,,,
https://www.myschool.edu.au/school/42394,42394,South Grafton High School,Government,Secondary,"South Grafton, NSW",695,7-12,Inner Regional,https://sthgrafton-h.schools.nsw.gov.au,2024,883,8,63,23,10,3,2024,,,,,,,,,,,,,,,,,,,,,494,#fccccc,497,#f26469,498,#f26469,491,#f26469,488,#f26469,519,#f26469,506,#f26469,526,#f26469,486,#f26469,520,#f26469,92,2024,73,33,,OK,13.43,,,,,,
https://www.myschool.edu.au/school/42223,42223,South Grafton Public School,Government,Primary,"South Grafton, NSW",560,K-6,Inner Regional,https://sthgrafton-p.schools.nsw.gov.au,2024,913,13,56,28,12,4,2024,348,#f26469,391,#fccccc,356,#f26469,365,#fccccc,374,#fccccc,467,#fccccc,477,#ffffff,467,#fccccc,472,#fccccc,478,#ffffff,,,,,,,,,,,,,,,,,,,,,100,2024,89,61,,OK,9.29,,,,,,
https://www.myschool.edu.au/school/48783,48783,South Halls Head Primary School,Government,Primary,"Halls Head, WA",627,K-6,Major Cities,https://www.southhallsheadps.wa.edu.au/,2024,1008,51,31,35,21,12,2024,412,#ffffff,419,#ffffff,423,#b6f9cc,417,#ffffff,406,#ffffff,505,#ffffff,496,#ffffff,504,#b6f9cc,542,#52cead,501,#ffffff,,,,,,,,,,,,,,,,,,,,,99,2024,89,56,,OK,17.21,,,,,,
https://www.myschool.edu.au/school/48592,48592,South Hedland Primary School,Government,Primary,"South Hedland, WA",254,K-6,Remote,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5553,2024,817,3,63,24,9,4,2024,294,#f26469,312,#f26469,305,#f26469,299,#f26469,315,#f26469,383,#f26469,374,#f26469,404,#f26469,417,#f26469,410,#f26469,,,,,,,,,,,,,,,,,,,,,93,2024,77,35,,OK,15.57,,,,,,
https://www.myschool.edu.au/school/40105,40105,South Hobart Primary School,Government,Primary,"South Hobart, TAS",462,K-6,Inner Regional,https://southhobartprimary.education.tas.edu.au/,2024,1137,93,5,9,26,61,2024,460,#52cead,444,#b6f9cc,427,#b6f9cc,455,#b6f9cc,438,#b6f9cc,541,#52cead,523,#b6f9cc,515,#b6f9cc,530,#b6f9cc,508,#b6f9cc,,,,,,,,,,,,,,,,,,,,,99,2024,90,65,,OK,14.33,,,,,,
https://www.myschool.edu.au/school/47169,47169,South Johnstone State School,Government,Primary,"South Johnstone, QLD",25,Prep-6,Outer Regional,https://southjohnstoness.eq.edu.au,2024,803,3,71,29,0,0,2024,328,#ededed,N/A,#ededed,314,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,,,,,,,,,,,,,,,,,,,,,75,2024,85,50,,OK,38.07,,,,,,
https://www.myschool.edu.au/school/48408,48408,South Kalgoorlie Primary School,Government,Primary,"Kalgoorlie, WA",320,K-6,Outer Regional,https://southkalgoorlieps.wa.edu.au/,2024,923,16,52,30,13,4,2024,322,#f26469,356,#f26469,351,#ededed,355,#ededed,344,#f26469,437,#f26469,425,#f26469,445,#fccccc,444,#f26469,436,#f26469,,,,,,,,,,,,,,,,,,,,,100,2024,85,49,,OK,16.79,,,,,,
https://www.myschool.edu.au/school/48679,48679,South Lake Primary School,Government,Primary,"South Lake, WA",266,K-6,Major Cities,http://www.southlakeps.wa.edu.au,2024,983,39,35,31,21,12,2024,384,#fccccc,435,#b6f9cc,420,#b6f9cc,415,#ffffff,391,#ffffff,459,#fccccc,460,#fccccc,476,#ffffff,490,#ffffff,468,#ededed,,,,,,,,,,,,,,,,,,,,,91,2024,87,57,,OK,13.72,,,,,,
https://www.myschool.edu.au/school/52695,52695,South Melbourne Park Primary School,Government,Primary,"Albert Park, VIC",391,Prep-6,Major Cities,http://www.southmelbparkps.vic.edu.au/,2024,1120,89,6,12,32,50,2024,431,#b6f9cc,448,#b6f9cc,419,#ffffff,439,#b6f9cc,426,#b6f9cc,514,#b6f9cc,507,#b6f9cc,505,#b6f9cc,544,#52cead,501,#ffffff,,,,,,,,,,,,,,,,,,,,,93,2024,90,65,,OK,15.23,,,,,,
https://www.myschool.edu.au/school/52587,52587,South Melbourne Primary School,Government,Primary,"Southbank, VIC",491,Prep-6,Major Cities,https://southmelbourneps.vic.edu.au/,2024,1145,94,5,10,24,61,2024,482,#52cead,449,#b6f9cc,457,#52cead,488,#52cead,501,#52cead,558,#52cead,545,#52cead,548,#52cead,564,#52cead,546,#52cead,,,,,,,,,,,,,,,,,,,,,93,2024,91,65,,OK,14.26,,,,,,
https://www.myschool.edu.au/school/48620,48620,South Newman Primary School,Government,Primary,"Newman, WA",392,K-6,Very Remote,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5593,2024,885,8,51,28,15,6,2024,324,#f26469,372,#f26469,360,#fccccc,340,#f26469,341,#f26469,425,#ededed,430,#ededed,450,#fccccc,452,#f26469,436,#f26469,,,,,,,,,,,,,,,,,,,,,88,2024,82,48,,OK,14.14,,,,,,
https://www.myschool.edu.au/school/45539,45539,South Oakleigh College,Government,Secondary,"Oakleigh South, VIC",888,7-12,Major Cities,http://www.sosc.vic.edu.au,2024,1048,67,23,25,29,23,2024,,,,,,,,,,,,,,,,,,,,,551,#ffffff,567,#b6f9cc,555,#ffffff,551,#ffffff,564,#b6f9cc,584,#b6f9cc,598,#b6f9cc,579,#ffffff,571,#ffffff,589,#b6f9cc,95,2024,84,45,,OK,16.4,,,,,,
https://www.myschool.edu.au/school/48696,48696,South Padbury Primary School,Government,Primary,"Padbury, WA",389,K-6,Major Cities,http://southpadburyprimaryschool.wa.edu.au/,2024,1062,73,11,31,36,22,2024,424,#b6f9cc,459,#52cead,420,#b6f9cc,439,#b6f9cc,428,#b6f9cc,500,#ffffff,508,#b6f9cc,532,#52cead,530,#b6f9cc,516,#b6f9cc,,,,,,,,,,,,,,,,,,,,,99,2024,90,65,,OK,17.65,,,,,,
https://www.myschool.edu.au/school/48484,48484,South Perth Primary School,Government,Primary,"South Perth, WA",389,K-6,Major Cities,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5374,2024,1125,90,3,13,32,51,2024,430,#b6f9cc,423,#ffffff,411,#ffffff,421,#ffffff,425,#b6f9cc,528,#b6f9cc,506,#b6f9cc,517,#b6f9cc,522,#b6f9cc,531,#52cead,,,,,,,,,,,,,,,,,,,,,98,2024,92,70,,OK,18.64,,,,,,
https://www.myschool.edu.au/school/49629,49629,South Port Primary School,Government,Primary,"Port Noarlunga South, SA",296,"U, R-6",Major Cities,http://www.seafordps.sa.edu.au,2024,958,28,47,35,15,3,2024,352,#f26469,392,#fccccc,367,#fccccc,367,#fccccc,369,#fccccc,459,#fccccc,451,#fccccc,486,#ffffff,461,#fccccc,455,#fccccc,,,,,,,,,,,,,,,,,,,,,99,2024,88,51,,OK,14.54,,,,,,
https://www.myschool.edu.au/school/53151,53151,South Rock State School,Government,Primary,"Yarrabilba, QLD",331,Prep-6,Inner Regional,https://southrockss.eq.edu.au,2024,953,26,48,33,15,4,2024,357,#f26469,361,#f26469,356,#f26469,341,#f26469,348,#f26469,412,#f26469,409,#f26469,438,#f26469,419,#f26469,424,#f26469,,,,,,,,,,,,,,,,,,,,,99,2024,87,54,,OK,35.75,,,,,,
https://www.myschool.edu.au/school/48511,48511,South Stirling Primary School,Government,Primary,"Manypeaks, WA",19,K-6,Outer Regional,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5423,2024,1008,51,24,36,29,11,2016,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,540,#52cead,488,#b6f9cc,523,#b6f9cc,546,#52cead,546,#52cead,,,,,,,,,,,,,,,,,,,,,100,2024,93,85,,OK,13.03,,,,,,
https://www.myschool.edu.au/school/41182,41182,South Sydney High School,Government,Secondary,"Maroubra, NSW",796,7-12,Major Cities,https://sthsydney-h.schools.nsw.gov.au,2024,1039,64,22,27,30,21,2024,,,,,,,,,,,,,,,,,,,,,536,#ffffff,543,#ffffff,547,#ffffff,536,#ffffff,544,#ffffff,564,#ffffff,576,#ffffff,573,#ffffff,558,#ffffff,571,#ffffff,99,2024,86,51,,OK,15.52,,,,,,
https://www.myschool.edu.au/school/48617,48617,South Thornlie Primary School,Government,Primary,"Thornlie, WA",419,K-6,Major Cities,http://www.souththornlieps.wa.edu.au,2024,997,45,34,31,24,11,2024,394,#ffffff,427,#ffffff,402,#ffffff,421,#ffffff,398,#ffffff,477,#ffffff,470,#ffffff,482,#ffffff,490,#ffffff,464,#fccccc,,,,,,,,,,,,,,,,,,,,,97,2024,91,74,,OK,13.95,,,,,,
https://www.myschool.edu.au/school/42637,42637,South Wagga Public School,Government,Primary,"Wagga Wagga, NSW",261,K-6,Inner Regional,https://sthwagga-p.schools.nsw.gov.au,2024,1030,60,24,26,28,23,2024,407,#ffffff,455,#52cead,411,#ffffff,428,#ffffff,411,#ffffff,516,#b6f9cc,517,#b6f9cc,488,#ffffff,553,#52cead,510,#b6f9cc,,,,,,,,,,,,,,,,,,,,,97,2024,91,66,,OK,15.9,,,,,,
https://www.myschool.edu.au/school/52665,52665,South West Community College - Bunbury Campus,Non-government,Special,"Bunbury, WA",154,1-12,Inner Regional,http://www.brcc.org.au/,2024,960,29,45,32,16,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,73,13,,NAPLAN Data not found,21.79,,,,,,
https://www.myschool.edu.au/school/42289,42289,South West Rocks Public School,Government,Primary,"South West Rocks, NSW",329,K-6,Inner Regional,https://sthwestroc-p.schools.nsw.gov.au,2024,962,30,37,33,19,11,2024,382,#fccccc,409,#ffffff,377,#fccccc,382,#fccccc,395,#ffffff,428,#f26469,430,#f26469,418,#f26469,436,#f26469,439,#f26469,,,,,,,,,,,,,,,,,,,,,100,2024,88,53,,OK,13.52,,,,,,
https://www.myschool.edu.au/school/44108,44108,South Yarra Primary School,Government,Primary,"South Yarra, VIC",455,Prep-6,Major Cities,http://www.southyarraps.vic.edu.au/,2024,1159,97,2,8,24,66,2024,469,#52cead,450,#b6f9cc,463,#52cead,494,#52cead,462,#52cead,519,#b6f9cc,512,#b6f9cc,491,#ffffff,540,#52cead,520,#b6f9cc,,,,,,,,,,,,,,,,,,,,,94,2024,91,63,,OK,18.27,,,,,,
https://www.myschool.edu.au/school/49134,49134,South-West John Calvin Christian College,Non-government,Combined,"Capel, WA",80,PP-1,Inner Regional,http://www.frsa.asn.au,2024,1051,69,20,30,25,24,2024,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,494,#ededed,493,#ededed,491,#ededed,521,#ededed,533,#ededed,579,#ededed,540,#ededed,537,#ededed,582,#ededed,618,#ededed,650,#ededed,671,#ededed,609,#ededed,670,#ededed,647,#ededed,100,2024,97,96,,OK,15.28,,,,,,
https://www.myschool.edu.au/school/47075,47075,Southbrook Central State School,Government,Primary,"Southbrook, QLD",52,Prep-6,Inner Regional,https://southbrookcentralss.eq.edu.au,2024,948,24,54,28,11,6,2024,332,#ededed,357,#ededed,336,#ededed,357,#ededed,369,#ededed,435,#ededed,444,#ededed,441,#ededed,463,#ededed,457,#ededed,,,,,,,,,,,,,,,,,,,,,88,2024,90,65,,OK,13.3,,,,,,
https://www.myschool.edu.au/school/45115,45115,Southern Autistic School,Government,Special,"East Bentleigh, VIC",299,U,Major Cities,http://southernautistic.vic.edu.au/,2024,1045,66,23,24,29,23,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,81,40,,NAPLAN Data not found,24.75,,,,,,
https://www.myschool.edu.au/school/40044,40044,Southern Christian College,Non-government,Combined,"Kingston, TAS",328,Prep-12,Inner Regional,http://www.scc.tas.edu.au,2024,1061,72,14,27,26,33,2024,405,#ffffff,421,#ffffff,407,#ffffff,385,#fccccc,419,#b6f9cc,515,#b6f9cc,499,#ffffff,477,#ffffff,491,#ffffff,506,#b6f9cc,562,#b6f9cc,566,#b6f9cc,546,#ffffff,550,#ffffff,539,#ffffff,604,#b6f9cc,601,#b6f9cc,577,#ffffff,590,#b6f9cc,586,#b6f9cc,97,2024,89,61,,OK,16.48,,,,,,
https://www.myschool.edu.au/school/43708,43708,Southern Cross Baptist Church Christian School,Non-government,Combined,"Engadine, NSW",46,K-12,Major Cities,http://www.scbc.org.au/christian-school.aspx,2024,1117,89,6,12,39,43,2024,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,511,#ededed,545,#ededed,585,#ededed,541,#ededed,566,#ededed,635,#ededed,614,#ededed,642,#ededed,670,#ededed,645,#ededed,100,2024,97,92,,OK,15.9,,,,,,
https://www.myschool.edu.au/school/47645,47645,Southern Cross Catholic College,Non-government,Combined,"Scarborough, QLD",1594,Prep-12,Major Cities,http://www.sccc.qld.edu.au/,2024,1044,66,14,34,35,17,2024,411,#ffffff,410,#ffffff,390,#ffffff,418,#ffffff,403,#ffffff,490,#ffffff,487,#ffffff,471,#ffffff,493,#ffffff,487,#ffffff,529,#ffffff,542,#ffffff,532,#ffffff,534,#ffffff,545,#ffffff,568,#ffffff,590,#ffffff,561,#ffffff,555,#ffffff,554,#ffffff,92,2024,90,59,,OK,14.27,,,,,,
https://www.myschool.edu.au/school/50222,50222,Southern Cross Catholic College,Non-government,Secondary,"Burwood, NSW",158,9-12,Major Cities,https://sccvc.syd.catholic.edu.au/,2024,1027,59,20,34,29,17,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,#fccccc,569,#ffffff,545,#fccccc,512,#fccccc,514,#f26469,100,2024,83,39,,OK,17.73,,,,,,
https://www.myschool.edu.au/school/47653,47653,Southern Cross Catholic College,Non-government,Combined,"Annandale, QLD",1491,Prep-12,Outer Regional,http://www.sctsv.catholic.edu.au,2024,1044,66,13,32,33,21,2024,405,#ffffff,421,#ffffff,395,#ffffff,409,#ffffff,408,#ffffff,501,#ffffff,508,#b6f9cc,507,#b6f9cc,503,#ffffff,512,#b6f9cc,538,#ffffff,554,#ffffff,546,#ffffff,541,#ffffff,556,#ffffff,570,#ffffff,600,#b6f9cc,573,#ffffff,578,#b6f9cc,586,#b6f9cc,99,2024,94,86,,OK,14.52,,,,,,
https://www.myschool.edu.au/school/48196,48196,Southern Cross District High School,Government,Combined,"Southern Cross, WA",55,K-12,Remote,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4099,2024,878,7,73,18,7,2,2024,247,#ededed,257,#ededed,276,#ededed,N/A,#ededed,310,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,511,#ededed,488,#ededed,509,#ededed,455,#ededed,487,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,N/A,#ededed,89,2024,79,37,,OK,15.22,,,,,,
https://www.myschool.edu.au/school/40325,40325,Southern Cross Early Childhood School,Government,Primary,"Scullin, ACT",113,K-2,Major Cities,http://www.scecs.act.edu.au/,2024,1088,81,11,20,29,40,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,N/A,N/A,2024,90,64,,NAPLAN Data not found,24.32,,,,,,
